2022-12-08 18:10:59,408 ERROR   Thread-19 :15260 [internal_api.py:upload_file():1875] upload_file exception https://storage.googleapis.com/wandb-production.appspot.com/liukun6606/train/3twtbsha/requirements.txt?Expires=1670580659&GoogleAccessId=wandb-production%40appspot.gserviceaccount.com&Signature=FQNaVDUHKJJtI0XvQyVNRO5Xpf4dHdE5S%2FNvRAWc0OE0SVb9gmzqP1mdCFYryIjavzmzGIMO7PchxQqkog16ZSQYCHt%2BEEtNbWMFYPm7dXwGgHPreThINnKmwgRmOeM11eiR3tCc0oMH7CVXquO64NiwypImVl3pGb7i%2Fa2sl%2BlkhCSn%2F%2FDV8018wd8dgcFmrjCXJzW04ykVts25DeFfrb3Mrzr6aBTpDSnRf%2FQAvlusyIcV3DqXAubXh6vM3YSS24KtplWlCcCuekpwTU87zyJ0UoRwXeTTFR8h6CXJ31%2BSszTAtqwACJrCu0qfLs5aVM6BMFqOZOelE552Ps29eA%3D%3D: ('Connection aborted.', ConnectionResetError(10054, '远程主机强迫关闭了一个现有的连接。', None, 10054, None))
2022-12-08 18:10:59,408 ERROR   Thread-19 :15260 [internal_api.py:upload_file():1877] upload_file request headers: {'User-Agent': 'python-requests/2.28.1', 'Accept-Encoding': 'gzip, deflate, br', 'Accept': '*/*', 'Connection': 'keep-alive', 'Content-Length': '3494'}
2022-12-08 18:10:59,409 ERROR   Thread-19 :15260 [internal_api.py:upload_file():1879] upload_file response body: 
2022-12-08 18:10:59,411 DEBUG   HandlerThread:15260 [handler.py:handle_request():141] handle_request: poll_exit
2022-12-08 18:10:59,411 DEBUG   SenderThread:15260 [sender.py:send_request():316] send_request: poll_exit
2022-12-08 18:10:59,523 DEBUG   HandlerThread:15260 [handler.py:handle_request():141] handle_request: poll_exit
2022-12-08 18:10:59,523 DEBUG   SenderThread:15260 [sender.py:send_request():316] send_request: poll_exit
2022-12-08 18:10:59,630 DEBUG   HandlerThread:15260 [handler.py:handle_request():141] handle_request: poll_exit
2022-12-08 18:10:59,630 DEBUG   SenderThread:15260 [sender.py:send_request():316] send_request: poll_exit
2022-12-08 18:10:59,742 DEBUG   HandlerThread:15260 [handler.py:handle_request():141] handle_request: poll_exit
2022-12-08 18:10:59,742 DEBUG   SenderThread:15260 [sender.py:send_request():316] send_request: poll_exit
2022-12-08 18:10:59,854 DEBUG   HandlerThread:15260 [handler.py:handle_request():141] handle_request: poll_exit
2022-12-08 18:10:59,854 DEBUG   SenderThread:15260 [sender.py:send_request():316] send_request: poll_exit
2022-12-08 18:10:59,965 DEBUG   HandlerThread:15260 [handler.py:handle_request():141] handle_request: poll_exit
2022-12-08 18:10:59,965 DEBUG   SenderThread:15260 [sender.py:send_request():316] send_request: poll_exit
2022-12-08 18:11:00,077 DEBUG   HandlerThread:15260 [handler.py:handle_request():141] handle_request: poll_exit
2022-12-08 18:11:00,078 DEBUG   SenderThread:15260 [sender.py:send_request():316] send_request: poll_exit
2022-12-08 18:11:00,188 DEBUG   HandlerThread:15260 [handler.py:handle_request():141] handle_request: poll_exit
2022-12-08 18:11:00,188 DEBUG   SenderThread:15260 [sender.py:send_request():316] send_request: poll_exit
2022-12-08 18:11:00,300 DEBUG   HandlerThread:15260 [handler.py:handle_request():141] handle_request: poll_exit
2022-12-08 18:11:00,300 DEBUG   SenderThread:15260 [sender.py:send_request():316] send_request: poll_exit
2022-12-08 18:11:00,390 ERROR   Thread-16 :15260 [internal_api.py:upload_file():1875] upload_file exception https://storage.googleapis.com/wandb-production.appspot.com/liukun6606/train/3twtbsha/wandb-metadata.json?Expires=1670580656&GoogleAccessId=wandb-production%40appspot.gserviceaccount.com&Signature=bMGlAvD5Twla2Hi%2FM4jghYOf6F9IFBUVcu1aDfDypTGtO5HeVN8ueL%2FilXp9qQLR53ZsF%2B5rSt%2FtAQ3Z72W1M%2B4qVEZT4lhhScWwG9Qi1NvRwAaerpQYlAVTRza4s350ngwNHrY4RJxT7xvgvfBHjo3OKexa8KhUQzIy4MfZ1VXQ%2FkB%2BnjSasfhLvx%2F1C2Zo4vj9GHCvZQToCTWWUzeUFcuWioqSlFI7rLN6xeMhNX1OhVrPIO6BXt2LqtZ%2FgCORWw8NsKKpXnEVaLqdJ4JbPW%2FZZ%2F6uFwhDOPcGRVS9n9zR%2BJn0Fbu63VeitGaXl2ur6UeVzgWzqnhvu0IuyUN9mw%3D%3D: ('Connection aborted.', ConnectionResetError(10054, '远程主机强迫关闭了一个现有的连接。', None, 10054, None))
2022-12-08 18:11:00,391 ERROR   Thread-16 :15260 [internal_api.py:upload_file():1877] upload_file request headers: {'User-Agent': 'python-requests/2.28.1', 'Accept-Encoding': 'gzip, deflate, br', 'Accept': '*/*', 'Connection': 'keep-alive', 'Content-Length': '525'}
2022-12-08 18:11:00,391 ERROR   Thread-16 :15260 [internal_api.py:upload_file():1879] upload_file response body: 
2022-12-08 18:11:00,411 DEBUG   HandlerThread:15260 [handler.py:handle_request():141] handle_request: poll_exit
2022-12-08 18:11:00,411 DEBUG   SenderThread:15260 [sender.py:send_request():316] send_request: poll_exit
2022-12-08 18:11:00,512 ERROR   Thread-18 :15260 [internal_api.py:upload_file():1875] upload_file exception https://storage.googleapis.com/wandb-production.appspot.com/liukun6606/train/3twtbsha/output.log?Expires=1670580659&GoogleAccessId=wandb-production%40appspot.gserviceaccount.com&Signature=Rs%2BWjoYabN2lh6wQIzRAA%2FYm8H%2F%2BFjojcIcYqu14bMnp4OibtCHuf56vcicZCzFAA4uI2cP9jMPgnkWOnFYa7nzdF0nibSllH2EMNHO4G0x7kC1a24ct44XLdjvfM2UlRVc911Y39Z7N1ORs%2FRmlvObD1jIE9dW5ozhRrHq%2FfOdFfTpTSYRKSM4jndnG0obGp2hPQW0Onyd%2Fatdf3C7P%2FrFS5dLUI2p5I%2BW07e%2BCIcZHscMdb%2FLAyahCS7sNzazGCysZ0y4iepvgSuPeW12fLIKVPJKsXoDAxAjx2GOBy%2B%2B%2Bc4L9Ob1xwtjrUU4YdcqOgdhlPJ07v483PuvkOO60vw%3D%3D: ('Connection aborted.', ConnectionResetError(10054, '远程主机强迫关闭了一个现有的连接。', None, 10054, None))
2022-12-08 18:11:00,512 ERROR   Thread-18 :15260 [internal_api.py:upload_file():1877] upload_file request headers: {'User-Agent': 'python-requests/2.28.1', 'Accept-Encoding': 'gzip, deflate, br', 'Accept': '*/*', 'Connection': 'keep-alive', 'Content-Length': '2182'}
